"","division_id","division_name","franchise_id","franchise_name","h2h_wins","h2h_losses","h2h_ties","h2h_winpct","points_for","points_against","allplay_wins","allplay_losses","allplay_winpct","potential_points"
"901",965441,"Division 2",1263279,"May the FAAB be with you",11,3,0,0.786,1741.28,1635.54,111,57,0.661,2152.78
"902",965442,"Division 3",1315321,"Darth Prater",9,5,0,0.643,1615.28,1588.2,75,93,0.446,2054.88
"903",965440,"Division 1",1086261,"New Management",8,6,0,0.571,1803.2,1694.18,103,58,0.64,2095.58
"904",965442,"Division 3",1252739,"Queso Disaster",8,6,0,0.571,1647.24,1567.7,79,82,0.491,2012.539995
"905",965442,"Division 3",1316030,"zacgraham25's Literal Vampire Potbelly Goblins",8,6,0,0.571,1665.84,1668.12,105,70,0.6,2266.560004
"906",965440,"Division 1",1175271,"‘Bout 25 Snakes",7,7,0,0.5,1522.58,1425.94,64,111,0.366,2092.260005
"907",965440,"Division 1",1331620,"Philadelphia PrequelMemes",6,8,0,0.429,1546.24,1625.88,62,99,0.385,1861.12
"908",965441,"Division 2",1252663,"Fields of Dreams",6,8,0,0.429,1601.16,1596.72,81,87,0.482,2086.07999
"909",965442,"Division 3",1315090,"zatward’s myopic minotaurs",6,8,0,0.429,1751.66,1699.26,98,70,0.583,2197.879985
"910",965440,"Division 1",1428858,"trainfok's Griddy Hitters",5,9,0,0.357,1610.56,1728.82,87,88,0.497,2303.89999
"911",965441,"Division 2",1252740,"Did you ever hear the tragedy of Darth Plagueis The Wise?",5,9,0,0.357,1633,1656.12,82,79,0.509,2047.88
"912",965441,"Division 2",1428868,"PaintDrinker",5,9,0,0.357,1372.68,1624.24,61,114,0.349,2229.86
"913",965444,"Division 2",1457112,"Bigcow31",9,5,0,0.643,1763.92,1622.7,110,58,0.655,2348.5
"914",965445,"Division 3",1006300,"Brady's Infinity Gauntlet",9,5,0,0.643,1697.26,1626.72,92,76,0.548,2088.560015
"915",965444,"Division 2",1258599,"Bees?",8,6,0,0.571,1632.22,1691.74,80,81,0.497,1911.08
"916",965444,"Division 2",1315032,"Scottish Claymores",8,6,0,0.571,1620.7,1589.18,90,85,0.514,2211.160006
"917",965445,"Division 3",1428925,"MercilessMonkey's Antonio Clowns",8,6,0,0.571,1637.64,1539.12,95,80,0.543,2297.07999
"918",965443,"Division 1",1252584,"Csonka Truck",7,7,0,0.5,1708.16,1610.4,92,69,0.571,2065.5
"919",965443,"Division 1",1333417,"Maverick",7,7,0,0.5,1610.2,1511.02,78,90,0.464,2173.12
"920",965443,"Division 1",1176432,"vemrion's Gimme Woodhead",7,7,0,0.5,1692.54,1608.24,101,74,0.577,2431.260005
"921",965443,"Division 1",1315054,"Alpha Kenny Body",7,7,0,0.5,1645.98,1679.38,94,81,0.537,2353.42
"922",965445,"Division 3",1087815,"ButterTub's Ball Fondlers",7,7,0,0.5,1584.22,1570.64,76,92,0.452,2083.74
"923",965444,"Division 2",1086140,"Shake n Bake",4,10,0,0.286,1499.58,1700.72,58,103,0.36,1790.259995
"924",965445,"Division 3",1315109,"Wimauma Wildcats",3,11,0,0.214,1398.34,1740.9,42,119,0.261,1774.159996
"925",965447,"Division 2",1252738,"Lowly_peon",10,4,0,0.714,1738.48,1548.54,93,75,0.554,2135.36001
"926",965448,"Division 3",1175143,"adavidw's CTE Squad",9,5,0,0.643,1796.28,1686.38,111.5,56.5,0.664,2310.160005
"927",965446,"Division 1",1175315,"Meet the Jefferson's",8,6,0,0.571,1691.12,1485.54,82,79,0.509,2036.86001
"928",965447,"Division 2",998968,"Jedwards",8,6,0,0.571,1740.88,1602.32,98,63,0.609,2053.02
"929",965448,"Division 3",1330451,"Nice to Kmeet you",8,6,0,0.571,1787.62,1724.76,104,71,0.594,2509.360004
"930",965448,"Division 3",1326329,"Incognito mode",7,7,0,0.5,1623.66,1621.78,83,92,0.474,2249.06
"931",965446,"Division 1",1315081,"Chiefin’",6,8,0,0.429,1566.22,1676.4,73,95,0.435,2023.30001
"932",965446,"Division 1",999421,"Rolf",6,8,0,0.429,1513.14,1746.32,56,105,0.348,1784.92
"933",965446,"Division 1",1334065,"JollyGreenGiants",6,8,0,0.429,1499.62,1623.14,53,108,0.329,1830.760005
"934",965447,"Division 2",1315159,"The Staff of Amon-Ra",6,8,0,0.429,1532.4,1693.58,68,100,0.405,1949.92
"935",965447,"Division 2",1263264,"Birds of War",5,9,0,0.357,1614,1732.34,89,86,0.509,2277.6
"936",965448,"Division 3",1315686,"TBN",5,9,0,0.357,1729.98,1692.3,97.5,77.5,0.557,2288.64001
"937",965449,"Division 1",1175295,"ONEcrazyHINDU's Karma Curry",10,4,0,0.714,1905.68,1522.04,125,43,0.744,2429.160009
"938",965449,"Division 1",1177221,"OrangeAndWhite2003's TBD",10,4,0,0.714,1733.34,1614.58,102.5,72.5,0.586,2370.37999
"939",965450,"Division 2",1317597,"Red Riot",10,4,0,0.714,1867.64,1502.7,109,59,0.649,2286.62001
"940",965451,"Division 3",1323187,"Bojangles Biscuits",10,4,0,0.714,1738.76,1617.74,104,71,0.594,2303.86
"941",965450,"Division 2",1430153,"Wacky Wookies",9,5,0,0.643,1699.14,1679.16,95,66,0.59,1985.74
"942",965450,"Division 2",1315211,"janderson2494's Purple Destroyers",9,5,0,0.643,1655.16,1609.56,80,81,0.497,2025.1
"943",965451,"Division 3",1328222,"Wabbalubbadingdong",6,8,0,0.429,1502.94,1533.68,63,105,0.375,2005.740015
"944",965449,"Division 1",1096748,"Meeple Academy",5,9,0,0.357,1488.8,1702.38,64,97,0.398,1882.66
"945",965450,"Division 2",1263247,"TheFlyingBoaties",5,9,0,0.357,1523.8,1656.66,73,95,0.435,1930.639985
"946",965451,"Division 3",1263249,"The Terrible, Horrible, No Good, Very Bad Team",4,10,0,0.286,1429.3,1551.36,68.5,106.5,0.391,2072.94001
"947",965449,"Division 1",1348597,"AFC Walrus",3,11,0,0.214,1459.42,1694.84,72,103,0.411,2114.56
"948",965451,"Division 3",1331853,"HansWind",3,11,0,0.214,1428.08,1747.36,52,109,0.323,1748.22
"949",965453,"Division 2",1328967,"Waddle Dee Waddle Doo",10,4,0,0.714,1788.62,1572.82,118,50,0.702,2318.199995
"950",965453,"Division 2",1258486,"Griddy Griddy Bang Bang",10,4,0,0.714,1733.32,1668.64,100,75,0.571,2357.400002
"951",965452,"Division 1",1326301,"GoodOnesAreGone",9,5,0,0.643,1732.84,1534.78,106,62,0.631,2170.760004
"952",965452,"Division 1",1258488,"Kihei Boyz",8,6,0,0.571,1470,1643.24,60,108,0.357,1996.659991
"953",965453,"Division 2",1330425,"Son of a Shepherd",8,6,0,0.571,1663.98,1677.92,87,74,0.54,2044.54
"954",965453,"Division 2",1096905,"IShouldBeRecognized",8,6,0,0.571,1621.88,1572.1,76,85,0.472,1957.680005
"955",965454,"Division 3",1315122,"Washington Fantasy Team",7,7,0,0.5,1705.56,1702.88,105,70,0.6,2329.92
"956",965454,"Division 3",1331758,"TacoCorp",7,7,0,0.5,1666.78,1662.68,80,88,0.476,2214.239985
"957",965452,"Division 1",1175292,"Violent Geeks",6,8,0,0.429,1630,1511.88,74,87,0.46,1990.13998
"958",965452,"Division 1",1252609,"The Paper Persons' Paper People",4,10,0,0.286,1514.82,1696.96,62,113,0.354,2120.240005
"959",965454,"Division 3",1324190,"Derpshow",4,10,0,0.286,1497.82,1662.54,59,102,0.366,1769.180005
"960",965454,"Division 3",1509281,"Cream of the Crop",3,11,0,0.214,1585.7,1704.88,81,94,0.463,2222.26
"961",965456,"Division 2",1172313,"Can you Diggs it",10,4,0,0.714,1776.58,1547.72,97,71,0.577,2272.22001
"962",965456,"Division 2",1096719,"GetFacedChirp",10,4,0,0.714,1761.78,1638.78,109,66,0.623,2370
"963",965455,"Division 1",1087785,"WaTSonDeR My ToWeL?",8,6,0,0.571,1628.7,1613.66,85,83,0.506,2138.999996
"964",965455,"Division 1",1430233,"Get CTE or Die Tryin'",8,6,0,0.571,1678.86,1655.18,95,80,0.543,2243.35999
"965",965456,"Division 2",1315084,"JuJu's Bizarre Adventure",8,6,0,0.571,1526.4,1491.3,66.5,101.5,0.396,2027.76001
"966",965457,"Division 3",1252635,"Boats 'N Hoes",8,6,0,0.571,1557.7,1614.98,62,99,0.385,1833.019986
"967",965457,"Division 3",1322870,"Goat Sacks",8,6,0,0.571,1691.8,1587.44,82,79,0.509,1977.54001
"968",965455,"Division 1",1252724,"D'Brickashaw",7,7,0,0.5,1763.5,1716.14,101,67,0.601,2208.42
"969",965457,"Division 3",1326502,"Sloppy Secondaries",6,8,0,0.429,1592.18,1616.92,64,97,0.398,1993.54
"970",965455,"Division 1",1258485,"HawkeyeDad",5,9,0,0.357,1681.54,1806.56,81,80,0.503,1997.299981
"971",965457,"Division 3",1173249,"airbnb",5,9,0,0.357,1700.7,1747.06,95.5,79.5,0.546,2288.620004
"972",965456,"Division 2",1316282,"Password is Taco",1,13,0,0.071,1523.74,1847.74,70,105,0.4,2183.12
"973",965459,"Division 2",1315158,"L-Town Jets",10,4,0,0.714,1785.24,1648.72,109,59,0.649,2289.91999
"974",965460,"Division 3",1082611,"Relegation Vacation",10,4,0,0.714,1834.54,1537.08,116,52,0.69,2347.18
"975",965458,"Division 1",1326241,"KobraCola's Killers",8,6,0,0.571,1497.08,1375.32,76,99,0.434,2132.08001
"976",965460,"Division 3",1252702,"Vegemite Dumpster Fire",8,6,0,0.571,1791.64,1659.78,96,65,0.596,2138.47999
"977",965460,"Division 3",1440095,"Pawcelots",8,6,0,0.571,1738.9,1491.76,109,66,0.623,2493.740025
"978",965458,"Division 1",1252613,"C Kupps give me a Chubb",6,8,0,0.429,1629.46,1702.18,81,80,0.503,1938.76
"979",965458,"Division 1",1175397,"Garcicus Maximus",6,8,0,0.429,1592.1,1607.44,78,90,0.464,2137.800001
"980",965458,"Division 1",1315102,"Encouragementmoose",6,8,0,0.429,1365.58,1604.22,50,111,0.311,1821.340001
"981",965459,"Division 2",1258624,"Legendan hot bowl of soup",6,8,0,0.429,1464.04,1685.06,62,113,0.354,1954.119996
"982",965460,"Division 3",1175145,"Derrick Rolled",6,8,0,0.429,1607.36,1808.6,80,88,0.476,2022.16
"983",965459,"Division 2",1335921,"Some Say, its the worst team in the league",5,9,0,0.357,1513.34,1708.38,63,112,0.36,2056.520015
"984",965459,"Division 2",1430118,"Buffalo Potatoes",5,9,0,0.357,1689.04,1679.78,88,73,0.547,2112.3
"985",965461,"Division 1",1431318,"Pretending I Fit In.",10,4,0,0.714,1865.44,1570.76,124,44,0.738,2352.19999
"986",965462,"Division 2",1327630,"Let's ride",10,4,0,0.714,1718.6,1577.28,93,75,0.554,2235.9
"987",965461,"Division 1",1258499,"Vander's Golden Boot",8,6,0,0.571,1696.2,1703.72,101,74,0.577,2428.779995
"988",965462,"Division 2",1175310,"Skull & Crossbones",8,6,0,0.571,1662.66,1566.26,94,67,0.584,1946.42
"989",965462,"Division 2",1315181,"Justice Chubby",7,7,0,0.5,1696.34,1686.9,92,69,0.571,1997.479995
"990",965463,"Division 3",1252996,"Chase Your Dreams",7,7,0,0.5,1581.44,1609.62,88,87,0.503,2260.819994
"991",965461,"Division 1",1171810,"FYL",6,8,0,0.429,1574.24,1571.94,68,100,0.405,1876.33999
"992",965462,"Division 2",1252909,"Internet Football Team",6,8,0,0.429,1528.02,1686.9,75,100,0.429,2085.78
"993",965463,"Division 3",1315470,"ChcBearsFans Juggernauts",6,8,0,0.429,1685.58,1768.86,91,77,0.542,2075.859995
"994",965463,"Division 3",1368849,"The League is Under Construction",6,8,0,0.429,1554.64,1494.44,72,103,0.411,2239.200005
"995",965463,"Division 3",1324281,"Lokinators",6,8,0,0.429,1474.44,1556.7,54,107,0.335,1794.24
"996",965461,"Division 1",1100541,"The Last Dance",4,10,0,0.286,1521.96,1766.18,56,105,0.348,1873.75999
"997",965465,"Division 2",1267052,"Bye Week",12,2,0,0.857,1958.88,1419.98,114,54,0.679,2305.96
"998",965466,"Division 3",1175382,"To Be Determined",10,4,0,0.714,1701.96,1505.04,104,64,0.619,2176.75999
"999",965464,"Division 1",1252682,"Ahjussi Swag",9,5,0,0.643,1693.96,1592.88,93,68,0.578,1988.73999
"1000",965465,"Division 2",1315046,"Blessed be thy Shea",9,5,0,0.643,1615.98,1608.46,99,76,0.566,2364.420018
"1001",965464,"Division 1",1175158,"Diggs Out For Harambe",8,6,0,0.571,1720.02,1630.28,105,70,0.6,2389.319999
"1002",965466,"Division 3",1176548,"bound4theraces's The Sound Guy's Revenge",8,6,0,0.571,1684.18,1719.84,98,63,0.609,1984.82001
"1003",965465,"Division 2",1258804,"MarowYAC",6,8,0,0.429,1600.1,1605.12,81,87,0.482,2102.81999
"1004",965466,"Division 3",999027,"Mr Big Chest",6,8,0,0.429,1698.44,1703.48,84,84,0.5,2150.76001
"1005",965466,"Division 3",1315045,"12th pick best pick",5,9,0,0.357,1431.74,1644.44,61,114,0.349,2018.039996
"1006",965464,"Division 1",1431271,"Oh God....",4,10,0,0.286,1530.6,1625.08,68,93,0.422,1994.519996
"1007",965465,"Division 2",1258734,"Coronet Nerf Herders",4,10,0,0.286,1285.08,1731.22,53,122,0.303,2028.640005
"1008",965464,"Division 1",1316557,"Penguinsarecool’s ghost of manning past",3,11,0,0.214,1414.12,1549.24,48,113,0.298,1714.959976
"1009",965469,"Division 3",1326267,"Olave Garden",10,4,0,0.714,1727.26,1579.54,108,60,0.643,2227.28001
"1010",965467,"Division 1",1322884,"Jalen Hurts, Jalen Heals",9,5,0,0.643,1716.96,1467.36,105,63,0.625,2168.520013
"1011",965468,"Division 2",1322961,"Burrow's Brow",9,5,0,0.643,1648.66,1524.56,97,78,0.554,2312.34
"1012",965467,"Division 1",1322803,"Kyler’s Study Group",8,6,0,0.571,1658.06,1621.66,111,64,0.634,2360.85999
"1013",965467,"Division 1",1322891,"This is the Hoe",8,6,0,0.571,1827.2,1557.98,114,47,0.708,2207.90001
"1014",965468,"Division 2",1323003,"Low Hanging Fruit",8,6,0,0.571,1546.1,1634.88,82,86,0.488,2026.44002
"1015",965469,"Division 3",1341935,"Baker's Dozen",8,6,0,0.571,1483.88,1523.78,62,99,0.385,1815.54001
"1016",965469,"Division 3",1322866,"Big Tremble in Little Carolina",7,7,0,0.5,1533.72,1538.16,66,102,0.393,2006.200005
"1017",965468,"Division 2",1325326,"Howlin Banshees",6,8,0,0.429,1588.64,1633.66,92,83,0.526,2256.8
"1018",965469,"Division 3",1326361,"Oops! All Berries",5,9,0,0.357,1618.24,1665.66,83,92,0.474,2191.520004
"1019",965467,"Division 1",1322926,"Book of Elijah",3,11,0,0.214,1377.18,1729.26,46,115,0.286,1767.3
"1020",965468,"Division 2",1323126,"Deez",3,11,0,0.214,1361.48,1610.88,42,119,0.261,1709.72001
"1021",965472,"Division 3",1431126,"Jog Strap",10,4,0,0.714,1665.7,1406.36,83,85,0.494,2132.72
"1022",965470,"Division 1",1322860,"KrebStar Knight Walkers",9,5,0,0.643,1717.42,1702.68,104,64,0.619,2243.27999
"1023",965470,"Division 1",1441552,"Lamar's Big Day",9,5,0,0.643,1580.48,1517.54,84,91,0.48,2303.02
"1024",965471,"Division 2",1323011,"Fangorn Ents",9,5,0,0.643,1789.7,1636.32,98,63,0.609,2045.319995
"1025",965471,"Division 2",1322996,"Let Logan Cooke",8,6,0,0.571,1742.12,1626.88,98,63,0.609,2051.66
"1026",965472,"Division 3",1323078,"Mariota Strikers",8,6,0,0.571,1783,1722.32,117,58,0.669,2515.66
"1027",965472,"Division 3",1323251,"Return of the King",7,7,0,0.5,1682.42,1549.78,90,78,0.536,2126.41999
"1028",965471,"Division 2",1322945,"Quon Solo",6,8,0,0.429,1637.28,1545.06,79,82,0.491,1957.979996
"1029",965472,"Division 3",1431349,"Baskin Dobbins",6,8,0,0.429,1580.52,1691.16,77,91,0.458,1941.72002
"1030",965470,"Division 1",1322875,"Show me your TDs",5,9,0,0.357,1429.36,1775.18,47,114,0.292,1757.18
"1031",965470,"Division 1",1322805,"open for business",4,10,0,0.286,1503.98,1680.08,65,110,0.371,2120.919991
"1032",965471,"Division 2",1322940,"The Muppets",3,11,0,0.214,1511.84,1770.46,66,109,0.377,2149.06
"1033",965473,"Division 1",1323384,"jaguarrzz",10,4,0,0.714,1633.18,1407.4,86.5,81.5,0.515,2049.100005
"1034",965474,"Division 2",1323071,"TBD",10,4,0,0.714,1821.94,1590.16,109,59,0.649,2240.62002
"1035",965475,"Division 3",1323428,"The lols",9,5,0,0.643,1568.48,1388.46,89,86,0.509,2188.39999
"1036",965473,"Division 1",1515957,"Renfrow's Roughnecks",8,6,0,0.571,1715.56,1452.24,95,66,0.59,2131.760006
"1037",965473,"Division 1",1329113,"Happy Golladays",8,6,0,0.571,1686,1610.54,104,64,0.619,2155.899985
"1038",965474,"Division 2",1429554,"Unknown",8,6,0,0.571,1658.42,1663.62,90,71,0.559,1897.61999
"1039",965475,"Division 3",1323602,"Zo’s Unicorn Showponies",8,6,0,0.571,1642.12,1520.52,101,74,0.577,2331.9
"1040",965475,"Division 3",1323223,"Taylor Swift",7,7,0,0.5,1599.42,1672.32,85.5,82.5,0.509,2134.12
"1041",965474,"Division 2",1332058,"Team Larson",6,8,0,0.429,1546.9,1531.04,67,94,0.416,1866.039994
"1042",965474,"Division 2",1323296,"Fantasy Manager 429",5,9,0,0.357,1464.9,1751.12,78,97,0.446,2091.46001
"1043",965473,"Division 1",1322890,"NimbleBasket44",4,10,0,0.286,1289.92,1717.38,43,118,0.267,1739.28
"1044",965475,"Division 3",1329251,"What's in the name?",1,13,0,0.071,1397.26,1719.3,60,115,0.343,2076.58001
"1045",965476,"Division 1",1324570,"zxbst2",10,4,0,0.714,1828.9,1665.66,113,55,0.673,2275.180014
"1046",965477,"Division 2",1323361,"Candy Apples",10,4,0,0.714,1710.18,1474.02,94.5,73.5,0.562,2116.879991
"1047",965476,"Division 1",1322851,"The Losers",9,5,0,0.643,1732.92,1613.12,108,67,0.617,2377.21999
"1048",965478,"Division 3",1326433,"Reid Option",9,5,0,0.643,1634.68,1572.26,105,70,0.6,2192.739991
"1049",965476,"Division 1",1322966,"More Cowbell",8,6,0,0.571,1581.34,1536.52,82,79,0.509,1947.040004
"1050",965478,"Division 3",1322930,"My Johnson Ertz",7,7,0,0.5,1692.82,1496.9,92,69,0.571,2138.31999
"1051",965476,"Division 1",1322855,"Staley Analytics",6,8,0,0.429,1453.82,1635.8,70,98,0.417,1894.140004
"1052",965477,"Division 2",1322935,"Chasing the Minors",6,8,0,0.429,1489.04,1558.5,66,102,0.393,1896.040009
"1053",965478,"Division 3",1323092,"Achievers",6,8,0,0.429,1428.46,1537.46,73,102,0.417,2201.419994
"1054",965477,"Division 2",1323123,"DravaBall",5,9,0,0.357,1567.3,1621.94,74.5,86.5,0.463,2061.14
"1055",965477,"Division 2",1323271,"Disaster Area",4,10,0,0.286,1431.38,1690.72,52,109,0.323,1756.88
"1056",965478,"Division 3",1323032,"Eenie Meenie Melvin Mo",4,10,0,0.286,1490.6,1638.54,78,97,0.446,2082.659986
"1057",965479,"Division 1",1322948,"Rollin' With Mahomies",12,1,1,0.857,1929.54,1600.26,129.5,38.5,0.771,2478.22
"1058",965479,"Division 1",1322950,"The Eric DeAndre Show",9,5,0,0.643,1678.84,1488.38,102,73,0.583,2329.420004
"1059",965481,"Division 3",1323243,"Speedrunning 12th",9,5,0,0.643,1922.24,1750.98,119,49,0.708,2390.06
"1060",965479,"Division 1",1323083,"A.F.C. Richmond",8,5,1,0.571,1647.2,1657.22,83.5,77.5,0.519,1966.4
"1061",965481,"Division 3",1324084,"Simply Ravishing",8,6,0,0.571,1600.72,1522.2,86,89,0.491,2178.42
"1062",965480,"Division 2",1323145,"Ball Fondlers",7,7,0,0.5,1614.1,1594.94,70,91,0.435,1990.69999
"1063",965480,"Division 2",1323067,"If Aaron Asked I’d Say Yes",7,7,0,0.5,1581.24,1506.88,76,92,0.452,2043.82
"1064",965480,"Division 2",1323110,"MadMags",7,7,0,0.5,1552.58,1611.68,73,95,0.435,2022.50002
"1065",965479,"Division 1",1322913,"Throne of Gam Malone",6,8,0,0.429,1556.26,1662.32,61,100,0.379,1832.819995
"1066",965481,"Division 3",1323175,"Hostile Takeover",5,9,0,0.357,1569.76,1752.34,76,99,0.434,2174.78
"1067",965480,"Division 2",1323156,"It All Evens Out Etienne",3,11,0,0.214,1582.5,1833.76,72,89,0.447,1963.42
"1068",965481,"Division 3",1323037,"Munch Squad",2,12,0,0.143,1537.1,1791.12,60,115,0.343,2114.76
"1069",965484,"Division 3",1429538,"1.21 Gigga-WATTs!",10,4,0,0.714,1651.34,1519.1,96,72,0.571,2149.5
"1070",965482,"Division 1",1322801,"Yoyodyne Propulsion Systems",9,5,0,0.643,1667.48,1564.38,100,68,0.595,2119.140004
"1071",965483,"Division 2",1324082,"Goff Hock Yourself",9,5,0,0.643,1694,1582.4,91,70,0.565,2097.01999
"1072",965482,"Division 1",1322977,"Team Rambo",8,6,0,0.571,1743.84,1665.82,111,64,0.634,2312.320004
"1073",965483,"Division 2",1323749,"The GOAT Farm",8,6,0,0.571,1581.22,1572.82,68,93,0.422,1906.76
"1074",965483,"Division 2",1334953,"What U Talkin Bout Will Lutz",7,7,0,0.5,1610.16,1632.1,78,90,0.464,2034.140014
"1075",965484,"Division 3",1323207,"Daymen Champions of the Sunday",7,7,0,0.5,1651.38,1682.42,78,97,0.446,2209.97999
"1076",965484,"Division 3",1322809,"Happy Feet",6,8,0,0.429,1583.44,1607.64,86,82,0.512,2106.559971
"1077",965484,"Division 3",1323329,"Schecter28",6,8,0,0.429,1620.92,1655.56,84,77,0.522,1995.319991
"1078",965482,"Division 1",1323054,"Boondocks",5,9,0,0.357,1524.06,1651.18,52,109,0.323,1869.30001
"1079",965483,"Division 2",1326292,"Axxl75’s Team",5,9,0,0.357,1618.14,1701.92,79,96,0.451,2291.50001
"1080",965482,"Division 1",1323288,"Wonderlic Zero",4,10,0,0.286,1557.9,1668.54,85,90,0.486,2198.399986
"1081",965485,"Division 1",1322885,"Straight Cash Homie",11,3,0,0.786,1914.74,1590.62,120,48,0.714,2392.840015
"1082",965487,"Division 3",1324416,"Manchester Bears",11,3,0,0.786,1754.46,1489.4,108,60,0.643,2257.399996
"1083",965487,"Division 3",1322978,"Mahomies",10,4,0,0.714,1790.04,1642.66,105,56,0.652,2063.079996
"1084",965486,"Division 2",1323445,"Refrigerator Raiders",9,5,0,0.643,1627.62,1553.72,82,93,0.469,2234.700013
"1085",965487,"Division 3",1323466,"Threat Level Midnight",9,5,0,0.643,1840.3,1540.72,114,61,0.651,2377.52
"1086",965486,"Division 2",1323006,"The Count of Monte Cristo",8,6,0,0.571,1720.38,1611.9,87,74,0.54,2091.56002
"1087",965486,"Division 2",1323085,"Stewmander's Shibas",5,9,0,0.357,1556.66,1799.48,81,87,0.482,1966.76
"1088",965486,"Division 2",1322907,"Tre White Goalie Academy",5,9,0,0.357,1502.32,1640.78,58,110,0.345,1986.899987
"1089",965485,"Division 1",1323113,"Walla Waller",4,10,0,0.286,1638.24,1595.64,93,82,0.531,2285.480015
"1090",965485,"Division 1",1323023,"0 RB King",4,10,0,0.286,1408.38,1791.22,53,108,0.329,1852.98001
"1091",965485,"Division 1",1322952,"Berlin Ticks",4,10,0,0.286,1356.4,1700.7,41,120,0.255,1680.720004
"1092",965487,"Division 3",1429568,"Low Rise Legends",4,10,0,0.286,1576.38,1729.08,66,109,0.377,2049.640018
"1093",965488,"Division 1",1322840,"The DoJo",11,3,0,0.786,1867.76,1583.3,112,56,0.667,2397.7
"1094",965488,"Division 1",1322804,"Robby G's Mariachi Band",11,3,0,0.786,1836.98,1621.06,122,53,0.697,2415.9
"1095",965488,"Division 1",1322899,"Jesus Live At Red Rocks",9,5,0,0.643,1715.88,1535.06,87,74,0.54,1996.760001
"1096",965489,"Division 2",1323247,"Giant Punts",8,6,0,0.571,1710.22,1530.38,98,77,0.56,2281.04001
"1097",965490,"Division 3",1324089,"Mr. Bodacious Runner-Up",8,6,0,0.571,1551.4,1697.82,85,83,0.506,1979.46002
"1098",965490,"Division 3",1323030,"Tittsburgh Feelers",7,7,0,0.5,1540.84,1583.26,68,93,0.422,1928.739995
"1099",965488,"Division 1",1322843,"Oshawa Stealers",6,8,0,0.429,1448.04,1585.62,49,119,0.292,1996.72
"1100",965489,"Division 2",1323101,"Herbyvores",6,8,0,0.429,1582.8,1700.26,78,90,0.464,2048.00001
"1101",965489,"Division 2",1323253,"Dat Boi",5,9,0,0.357,1586.1,1658.3,80,81,0.497,1946.080001
"1102",965490,"Division 3",1434456,"Sackin Douches",5,9,0,0.357,1618.84,1762.34,80,81,0.497,1973.900009
"1103",965489,"Division 2",1326280,"Northern Pints",4,10,0,0.286,1624.08,1658.14,94,81,0.537,2224.899992
"1104",965490,"Division 3",1515964,"PVD Actuaries",4,10,0,0.286,1426.28,1593.68,55,120,0.314,2067.319996
"1105",965491,"Division 1",1322928,"Blucifer's Minions",10,4,0,0.714,1805.14,1560.16,114,54,0.679,2292.24001
"1106",965493,"Division 3",1323203,"Sipowicz & The Skells",10,4,0,0.714,1764.76,1381.56,114,54,0.679,2334.439995
"1107",965492,"Division 2",1322973,"Kenneth Be Better Than Walker",9,5,0,0.643,1716.14,1553,114,61,0.651,2289.660014
"1108",965493,"Division 3",1324704,"I have a bad feeling about this",9,5,0,0.643,1594.04,1545.58,77,84,0.478,1870.900005
"1109",965492,"Division 2",1323661,"Big Diggs Gotta Eat",8,6,0,0.571,1728.54,1717.5,102,73,0.583,2357.89999
"1110",965491,"Division 1",1323001,"Empty Set",7,7,0,0.5,1585.06,1691.64,80,88,0.476,2114.860005
"1111",965491,"Division 1",1323000,"Carlos Danger",7,7,0,0.5,1565.08,1590.34,82,86,0.488,2051.49999
"1112",965492,"Division 2",1324094,"Trash Pandas",7,7,0,0.5,1609.56,1590.64,79,82,0.491,1894.199995
"1113",965491,"Division 1",1323158,"Knubs",6,8,0,0.429,1450,1637.82,56,105,0.348,1950.320004
"1114",965493,"Division 3",1323204,"Up Your Arsenal",6,8,0,0.429,1625.46,1610.18,92,83,0.526,2275.700004
"1115",965492,"Division 2",1323241,"Toney 2022",4,10,0,0.286,1393.26,1619.58,44,117,0.273,1790.06001
"1116",965493,"Division 3",1323208,"It’s Krampus Time",1,13,0,0.071,1348.02,1687.06,54,121,0.309,1981.62001
"1117",965494,"Division 1",1322867,"The Unnamed",9,5,0,0.643,1686.24,1524.62,94,74,0.56,2236.24
"1118",965496,"Division 3",1323350,"Bastards of the Universe",9,5,0,0.643,1883.96,1745.2,123,45,0.732,2355.119985
"1119",965495,"Division 2",1323198,"GOATS Only",8,6,0,0.571,1674.44,1632.32,87,88,0.497,2323.03999
"1120",965496,"Division 3",1323107,"Jets Fan's Depressed Adventure",8,6,0,0.571,1744.94,1652.78,106,55,0.658,2039.07999
"1121",965494,"Division 1",1323061,"Smell Elons Musk",7,7,0,0.5,1598.52,1712.22,82,86,0.488,2069
"1122",965494,"Division 1",1322949,"Football Team",7,7,0,0.5,1608.92,1591.48,90,85,0.514,2326.460005
"1123",965494,"Division 1",1322864,"Zach’s Pack",7,7,0,0.5,1512.66,1524.08,72,96,0.429,2063.22
"1124",965495,"Division 2",1323049,"Make A Wish Team",7,7,0,0.5,1555.26,1517.02,67,94,0.416,1798.260006
"1125",965495,"Division 2",1322827,"Let the Wookiee Win",6,8,0,0.429,1549.64,1500.5,78,97,0.446,2172.62
"1126",965496,"Division 3",1322933,"RB-Free Zone",6,8,0,0.429,1571.5,1710.44,74,87,0.46,1925.48
"1127",965495,"Division 2",1323084,"Fresh Blood",5,9,0,0.357,1465.5,1667.36,69,106,0.394,2120.22002
